poi_id,distance_to_building,match_type,confidence,names_left,basic_category,building_id_right
8fba6f67-e94d-413d-ab01-4b9f0afcfb91,0.0,nearest,high,"{'common': None, 'primary': 'EvoComfort Shoes', 'rules': None}",,78c308a4-306e-4f0c-bd16-7e1d858d661d
28d68cfc-bee1-435a-a140-3c4a22c8385e,0.0,nearest,high,"{'common': None, 'primary': 'Pearl Street Mall', 'rules': None}",historic_site,a68e68c7-ab22-410f-a37f-346df7e6752e
a72f94b4-c4fb-41ec-8b31-9941712825aa,0.0,nearest,high,"{'common': None, 'primary': 'Bighorn Landscape Borders', 'rules': None}",home_service,037fb76d-d2db-4da1-b541-37f2669d056a
b04e072e-3d2f-4f15-84e7-85f724075678,5.801347711985328e-07,nearest,high,"{'common': None, 'primary': 'Peter Maybee Real Estate', 'rules': None}",real_estate_service,40c1a6be-3b0e-48b9-97c2-01ce4559d6f0
146d5ae2-535a-408c-98e5-1c6a2e59284c,0.007343044182482764,nearest,high,"{'common': None, 'primary': 'Basecamp Boulder', 'rules': None}",hotel,721a1c2e-76eb-44a8-a8ee-903a378821fd
93fcc6a1-cfcc-4d05-a9cf-1cb27253410e,0.008033748597839264,nearest,high,"{'common': None, 'primary': 'Simple Startup', 'rules': None}",financial_service,10abe63d-c46a-4982-a1a7-ef845db227d0
0b24d211-1f0c-4952-a7ba-f6314f80be8b,0.011677313460915585,nearest,high,"{'common': None, 'primary': 'Carlson Gymnasium', 'rules': None}",gym,70bacd1b-88f9-423f-90b8-d2772e89abbf
411cd7f3-f833-4033-8819-b1788f811481,0.011937355804366515,nearest,high,"{'common': None, 'primary': 'Pine Street Church', 'rules': None}",christian_place_of_worship,931c7e66-5d00-4427-8063-f074b8a8ee53
731527e7-637d-4f10-b392-41d0a71a4fab,0.01316055117490564,nearest,high,"{'common': None, 'primary': 'The Little Jewel', 'rules': None}",fashion_and_apparel_store,0f406893-e717-47d7-bb52-970bd49acfcf
f6ae0546-8b8d-4b95-a921-751d04dcc2b8,0.016274078461357554,nearest,high,"{'common': None, 'primary': 'Amazon Locker - Idealmarket', 'rules': array([], dtype=object)}",storage_facility,41f402e2-3236-4701-8c16-6e64555a5024
7f475c0f-b793-40f0-8f4b-284e9a29d121,0.022199065984257586,nearest,high,"{'common': None, 'primary': 'Aveda', 'rules': None}",,08dc8705-8b89-477d-ac81-6a044e508f22
165696b4-108a-44ab-9b00-007e83da1210,0.029487939635368457,nearest,high,"{'common': None, 'primary': ""Illegal Pete's"", 'rules': None}",restaurant,f910024b-e0f8-4886-b0ed-c57b5022d29d
9c81844e-ad61-4dcf-a51d-af3d80cc59ad,0.03662354610267644,nearest,high,"{'common': None, 'primary': 'Intravene Mobile IV Therapy', 'rules': None}",wellness_service,7957f272-d258-4fe6-a71c-5136c7ccf12c
b2a9b2db-1180-4204-a673-0a314194cf10,0.04241764929605026,nearest,high,"{'common': None, 'primary': 'Warren Miller Entertainment', 'rules': None}",media_service,bc52c1b9-b81b-43c5-b284-bff0cdd14419
4d3c4e4a-24dc-4dda-9a54-644ca5d4b3bb,0.04483661552053202,nearest,high,"{'common': None, 'primary': 'Front Range Anglers', 'rules': None}",sporting_goods_store,94a3930b-b834-4650-846a-b3e82951a112
05adf7b0-94dc-42ae-ab24-5fd1b0fe5479,0.05703839618835716,nearest,high,"{'common': None, 'primary': 'HRMS Solutions', 'rules': None}",b2b_office_and_professional_service,b2464f13-7c0e-48a9-b8ee-0f5352059baf
5d53c316-aabe-49cf-80cc-1f4bd3764793,0.059537730248938686,nearest,high,"{'common': None, 'primary': 'Karl Thompson - Colorado Lending Group', 'rules': None}",financial_service,f6e926ba-e6d7-4634-9aad-58696c2423dc
ea121f27-142b-406f-97b2-785c4ae746d5,0.06333281691366555,nearest,high,"{'common': None, 'primary': 'World Beer Cup', 'rules': None}",social_or_community_service,881bd537-71cd-424a-8488-ff62649a3428
a70c530e-0f1c-44d5-9fb5-8aa70b30886f,0.06960821924714257,nearest,high,"{'common': None, 'primary': 'BearPeak Technology Group', 'rules': None}",technical_service,81548bc7-ff20-4370-8498-aa2836ccdb99
c8314a59-1b5a-4e92-9635-45220f3a1e3a,0.07044082979002357,nearest,high,"{'common': None, 'primary': 'Native Roots Marijuana Dispensary Boulder MED/REC', 'rules': None}",medical_service,711275e1-7db7-446a-8040-3fec5230b1e3
7c5e2ccd-c890-457b-bac9-99e9275e5a58,0.07651620413412161,nearest,high,"{'common': None, 'primary': 'Westward Foundry', 'rules': None}",,db1805bc-27cf-4826-8cf4-4eebcd7b457b
b4d6ff72-f4af-4b96-b2bc-5252c22e5032,0.07712264854221094,nearest,high,"{'common': None, 'primary': 'Sharla Macy Consulting', 'rules': None}",professional_service,5758580b-3292-4957-a4bd-984cde5a758d
3c362b25-0799-4575-8b4f-79e0edaeeac4,0.0828979120522764,nearest,high,"{'common': None, 'primary': 'ONNO T-Shirt Company', 'rules': None}",fashion_and_apparel_store,297c55ad-5e83-42a1-9af9-7725faffa43b
1512ded9-f1a2-4717-a7cb-21877468b664,0.08739819248678755,nearest,high,"{'common': None, 'primary': 'Michael C. Morphew, Attorney', 'rules': None}",attorney_or_law_firm,7c724ede-a94d-45d0-b511-50f29d18fe89
18b5a93c-46ee-40ce-a2b5-24a005a19abb,0.09859272329436099,nearest,high,"{'common': None, 'primary': 'Häagen-Dazs', 'rules': None}",casual_eatery,711275e1-7db7-446a-8040-3fec5230b1e3
340503b4-529f-4f02-b1d0-02e642f2dc21,0.0999533619833018,nearest,high,"{'common': None, 'primary': 'Brandi Numedahl | Compass Real Estate | Boulder', 'rules': None}",real_estate_service,7fef8d65-84a3-4c02-a7a9-5d83db0ae3c4
c75d182e-dc29-47cd-b92e-16d1a2eb496f,0.10124830044101998,nearest,high,"{'common': None, 'primary': 'The Law Office of Care Enichen', 'rules': None}",attorney_or_law_firm,81548bc7-ff20-4370-8498-aa2836ccdb99
